variant,run,seconds,evaluations,length_avg,length_max,length_min,length_sum,plan_count
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,16.961,3500,61.61,75.0,51.0,6161.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,17.194,3600,59.78,72.0,50.0,5978.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,17.42,3700,58.75,70.0,49.0,5875.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,17.629,3800,57.43,69.0,49.0,5743.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,17.835,3900,56.81,69.0,49.0,5681.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,18.093,4000,56.79,68.0,49.0,5679.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,18.301,4100,54.89,67.0,48.0,5489.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,18.515,4200,54.27,63.0,47.0,5427.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,18.71,4300,54.59,63.0,46.0,5459.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,18.924,4400,54.32,63.0,46.0,5432.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,19.131,4500,54.78,64.0,45.0,5478.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,19.329,4600,54.59,64.0,45.0,5459.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,19.545,4700,54.07,65.0,44.0,5407.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,19.74,4800,53.5,65.0,44.0,5350.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,19.944,4900,53.12,65.0,43.0,5312.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.183,5000,53.75,65.0,43.0,5375.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.368,5100,53.76,65.0,43.0,5376.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.566,5200,53.09,65.0,43.0,5309.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.778,5300,52.83,65.0,42.0,5283.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,20.972,5400,51.37,64.0,42.0,5137.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,21.172,5500,51.24,64.0,41.0,5124.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,21.354,5600,51.31,64.0,41.0,5131.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,21.532,5700,50.02,64.0,41.0,5002.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,21.72,5800,50.43,64.0,41.0,5043.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,21.905,5900,49.82,64.0,40.0,4982.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,22.137,6000,50.0,64.0,40.0,5000.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,22.344,6100,50.02,64.0,40.0,5002.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,22.554,6200,49.01,64.0,39.0,4901.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,22.733,6300,50.03,64.0,38.0,5003.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,22.914,6400,50.24,64.0,38.0,5024.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,23.098,6500,50.4,65.0,38.0,5040.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,23.308,6600,48.43,64.0,36.0,4843.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,23.497,6700,47.69,64.0,36.0,4769.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,23.672,6800,47.62,65.0,36.0,4762.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,23.865,6900,48.67,65.0,36.0,4867.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.042,7000,47.33,65.0,35.0,4733.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.28,7100,47.15,65.0,35.0,4715.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.46,7200,45.84,65.0,35.0,4584.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.625,7300,45.53,65.0,35.0,4553.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.815,7400,45.22,65.0,35.0,4522.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,24.982,7500,47.33,65.0,34.0,4733.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,25.159,7600,46.52,65.0,34.0,4652.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,25.329,7700,45.94,65.0,34.0,4594.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,25.512,7800,45.53,64.0,34.0,4553.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,25.689,7900,46.0,64.0,34.0,4600.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,25.866,8000,47.94,64.0,34.0,4794.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.037,8100,49.26,63.0,34.0,4926.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.28,8200,43.88,62.0,34.0,4388.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.44,8300,43.85,57.0,34.0,4385.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.614,8400,42.99,54.0,34.0,4299.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.775,8500,43.05,54.0,34.0,4305.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,26.938,8600,42.85,53.0,33.0,4285.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.106,8700,42.73,53.0,33.0,4273.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.266,8800,42.1,53.0,33.0,4210.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.414,8900,43.05,53.0,32.0,4305.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.578,9000,43.61,53.0,32.0,4361.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.727,9100,42.65,53.0,32.0,4265.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,27.882,9200,42.26,53.0,32.0,4226.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.028,9300,41.42,53.0,32.0,4142.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.182,9400,41.66,53.0,32.0,4166.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.391,9500,41.27,50.0,32.0,4127.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.535,9600,40.9,50.0,32.0,4090.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.684,9700,39.83,50.0,31.0,3983.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.828,9800,40.84,50.0,31.0,4084.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,28.976,9900,40.22,50.0,31.0,4022.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,19,29.113,10000,40.73,50.0,31.0,4073.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,0.825,100,200.0,200.0,200.0,20000.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,1.867,200,183.87,200.0,157.0,18387.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,2.828,300,168.11,200.0,134.0,16811.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,3.804,400,153.21,200.0,125.0,15321.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,4.596,500,143.07,199.0,111.0,14307.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,5.346,600,134.49,176.0,104.0,13449.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,6.026,700,128.78,174.0,98.0,12878.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,6.741,800,124.68,174.0,87.0,12468.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,7.382,900,121.25,173.0,87.0,12125.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,7.991,1000,121.23,173.0,87.0,12123.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,8.589,1100,117.1,173.0,86.0,11710.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,9.15,1200,114.78,173.0,77.0,11478.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,9.722,1300,110.35,160.0,77.0,11035.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,10.257,1400,104.81,160.0,73.0,10481.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,10.756,1500,99.45,160.0,70.0,9945.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,11.248,1600,100.06,160.0,70.0,10006.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,11.743,1700,94.0,159.0,65.0,9400.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,12.205,1800,94.61,163.0,65.0,9461.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,12.629,1900,87.99,163.0,65.0,8799.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,13.013,2000,83.15,163.0,61.0,8315.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,13.404,2100,79.55,98.0,61.0,7955.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,13.743,2200,75.98,98.0,60.0,7598.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,14.104,2300,75.45,98.0,60.0,7545.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,14.408,2400,72.66,98.0,59.0,7266.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,14.72,2500,72.22,97.0,56.0,7222.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,15.067,2600,71.46,92.0,56.0,7146.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,15.367,2700,71.05,92.0,56.0,7105.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,15.639,2800,67.81,90.0,53.0,6781.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,15.926,2900,65.93,90.0,52.0,6593.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,16.203,3000,66.06,90.0,47.0,6606.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,16.526,3100,63.98,90.0,45.0,6398.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,16.811,3200,63.26,88.0,45.0,6326.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,17.068,3300,62.69,89.0,45.0,6269.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,17.332,3400,63.63,89.0,45.0,6363.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,17.603,3500,61.12,89.0,43.0,6112.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,17.849,3600,61.61,89.0,43.0,6161.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,18.127,3700,58.76,89.0,43.0,5876.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,18.374,3800,55.73,88.0,43.0,5573.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,18.611,3900,56.52,88.0,41.0,5652.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,18.83,4000,53.27,87.0,39.0,5327.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,19.048,4100,54.51,87.0,39.0,5451.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,19.294,4200,51.07,87.0,39.0,5107.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,19.481,4300,50.06,87.0,39.0,5006.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,19.701,4400,48.47,87.0,39.0,4847.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,19.899,4500,47.76,57.0,39.0,4776.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.07,4600,47.98,57.0,39.0,4798.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.267,4700,46.97,57.0,39.0,4697.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.44,4800,46.71,56.0,39.0,4671.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.62,4900,46.94,56.0,39.0,4694.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.797,5000,46.53,57.0,38.0,4653.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,20.966,5100,46.75,59.0,38.0,4675.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,21.129,5200,46.93,59.0,38.0,4693.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,21.341,5300,45.66,59.0,38.0,4566.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,21.506,5400,45.16,59.0,37.0,4516.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,21.68,5500,44.71,59.0,37.0,4471.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,21.843,5600,46.14,59.0,37.0,4614.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.027,5700,45.87,59.0,37.0,4587.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.188,5800,45.99,59.0,36.0,4599.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.347,5900,46.67,59.0,35.0,4667.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.518,6000,46.56,55.0,35.0,4656.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.723,6100,45.31,56.0,35.0,4531.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,22.902,6200,44.45,55.0,35.0,4445.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.067,6300,44.24,55.0,35.0,4424.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.254,6400,44.08,55.0,35.0,4408.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.418,6500,43.64,55.0,35.0,4364.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.588,6600,43.35,55.0,35.0,4335.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.747,6700,43.78,54.0,35.0,4378.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,23.908,6800,43.9,54.0,34.0,4390.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.079,6900,44.38,54.0,34.0,4438.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.288,7000,43.94,54.0,34.0,4394.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.46,7100,43.13,54.0,33.0,4313.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.623,7200,42.67,51.0,33.0,4267.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.782,7300,41.73,51.0,33.0,4173.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,24.934,7400,42.35,51.0,33.0,4235.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.094,7500,43.03,51.0,33.0,4303.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.252,7600,41.92,51.0,33.0,4192.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.406,7700,41.69,52.0,33.0,4169.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.559,7800,41.54,51.0,33.0,4154.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.75,7900,40.23,51.0,33.0,4023.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,25.902,8000,40.59,51.0,33.0,4059.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.054,8100,42.17,51.0,33.0,4217.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.213,8200,41.67,51.0,32.0,4167.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.35,8300,40.88,51.0,32.0,4088.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.485,8400,41.62,51.0,32.0,4162.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.636,8500,40.3,51.0,32.0,4030.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.797,8600,40.57,51.0,32.0,4057.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,26.941,8700,40.68,51.0,32.0,4068.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.088,8800,40.56,51.0,32.0,4056.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.274,8900,39.29,51.0,32.0,3929.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.425,9000,38.41,51.0,31.0,3841.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.57,9100,38.97,51.0,31.0,3897.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.712,9200,38.66,51.0,31.0,3866.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,27.866,9300,37.92,51.0,31.0,3792.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.007,9400,37.68,51.0,31.0,3768.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.151,9500,36.76,48.0,30.0,3676.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.286,9600,37.03,48.0,30.0,3703.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.431,9700,36.92,48.0,30.0,3692.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.568,9800,36.22,44.0,29.0,3622.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.755,9900,36.08,44.0,29.0,3608.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,20,28.902,10000,35.9,44.0,29.0,3590.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,0.857,100,200.0,200.0,200.0,20000.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,1.896,200,186.12,200.0,161.0,18612.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,2.897,300,170.03,200.0,143.0,17003.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,3.752,400,159.43,200.0,130.0,15943.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,4.663,500,148.92,189.0,123.0,14892.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,5.476,600,140.51,189.0,115.0,14051.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,6.196,700,133.63,189.0,114.0,13363.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,6.924,800,126.82,170.0,103.0,12682.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,7.553,900,120.21,170.0,91.0,12021.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,8.158,1000,118.77,170.0,86.0,11877.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,8.787,1100,112.61,170.0,82.0,11261.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,9.355,1200,108.96,170.0,82.0,10896.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,9.839,1300,108.63,158.0,78.0,10863.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,10.391,1400,106.15,158.0,74.0,10615.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,10.917,1500,105.4,158.0,74.0,10540.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,11.473,1600,103.1,155.0,74.0,10310.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,11.984,1700,100.96,155.0,70.0,10096.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,12.511,1800,96.26,149.0,65.0,9626.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,12.974,1900,91.99,130.0,65.0,9199.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,13.391,2000,83.43,129.0,65.0,8343.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,13.811,2100,80.97,129.0,59.0,8097.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,14.217,2200,79.99,129.0,59.0,7999.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,14.608,2300,79.26,129.0,59.0,7926.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,14.94,2400,74.88,129.0,57.0,7488.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,15.29,2500,75.45,129.0,55.0,7545.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,15.642,2600,71.24,91.0,53.0,7124.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,15.966,2700,69.94,91.0,53.0,6994.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,16.3,2800,68.99,91.0,52.0,6899.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,16.559,2900,69.98,91.0,52.0,6998.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,16.826,3000,69.67,89.0,52.0,6967.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,17.113,3100,68.77,89.0,48.0,6877.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,17.397,3200,69.62,89.0,48.0,6962.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,17.667,3300,68.15,91.0,47.0,6815.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,17.924,3400,69.06,91.0,47.0,6906.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,18.219,3500,65.82,91.0,46.0,6582.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,18.514,3600,60.91,91.0,45.0,6091.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,18.756,3700,60.02,88.0,44.0,6002.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,18.995,3800,59.63,89.0,44.0,5963.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,19.257,3900,60.76,88.0,44.0,6076.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,19.504,4000,59.58,88.0,44.0,5958.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,19.74,4100,59.89,88.0,41.0,5989.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,19.997,4200,58.16,88.0,41.0,5816.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,20.203,4300,59.77,88.0,41.0,5977.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,20.437,4400,54.66,88.0,41.0,5466.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,20.673,4500,54.14,88.0,41.0,5414.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,20.871,4600,53.66,87.0,38.0,5366.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,21.087,4700,53.34,86.0,38.0,5334.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,21.277,4800,53.21,86.0,38.0,5321.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,21.519,4900,52.33,86.0,38.0,5233.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,21.717,5000,52.33,86.0,38.0,5233.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,21.934,5100,52.09,84.0,38.0,5209.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,22.148,5200,48.6,84.0,37.0,4860.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,22.333,5300,46.16,84.0,37.0,4616.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,22.494,5400,46.62,84.0,36.0,4662.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,22.668,5500,46.42,84.0,35.0,4642.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,22.856,5600,45.02,84.0,35.0,4502.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.024,5700,43.53,81.0,35.0,4353.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.194,5800,44.24,81.0,34.0,4424.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.352,5900,43.64,81.0,34.0,4364.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.547,6000,43.7,81.0,33.0,4370.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.712,6100,43.7,81.0,33.0,4370.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,23.875,6200,42.24,57.0,33.0,4224.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.036,6300,41.93,57.0,33.0,4193.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.202,6400,41.36,54.0,33.0,4136.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.364,6500,40.63,54.0,32.0,4063.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.521,6600,40.31,54.0,32.0,4031.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.671,6700,41.34,54.0,32.0,4134.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.831,6800,40.93,54.0,32.0,4093.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,24.997,6900,39.5,54.0,31.0,3950.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.152,7000,39.72,54.0,30.0,3972.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.303,7100,40.18,53.0,30.0,4018.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.448,7200,39.93,53.0,30.0,3993.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.609,7300,40.82,53.0,30.0,4082.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.787,7400,39.68,53.0,30.0,3968.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,25.942,7500,40.95,53.0,29.0,4095.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.088,7600,40.29,54.0,29.0,4029.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.262,7700,40.32,54.0,29.0,4032.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.422,7800,39.27,53.0,29.0,3927.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.578,7900,39.3,53.0,29.0,3930.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.726,8000,38.72,53.0,28.0,3872.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,26.899,8100,39.51,53.0,28.0,3951.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.031,8200,38.48,53.0,28.0,3848.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.178,8300,38.89,51.0,27.0,3889.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.319,8400,38.54,51.0,26.0,3854.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.48,8500,37.25,51.0,26.0,3725.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.621,8600,37.67,51.0,25.0,3767.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.77,8700,37.43,51.0,25.0,3743.0,100
NSGAII_PlanningStrategy-ReplanningStrategy_0,21,27.916,8800,36.74,51.0,25.0,3674.0,100
